accuracy,loss,val_accuracy,val_loss
0.24492046236991882,27.52639389038086,0.19332493841648102,3.2758708000183105
0.25673335790634155,5.956123352050781,0.38476070761680603,1.54262375831604
0.2924869954586029,2.5496225357055664,0.4099496304988861,1.5747677087783813
0.33769097924232483,1.9008417129516602,0.4313602149486542,1.3655216693878174
0.39329028129577637,1.530515193939209,0.5403022766113281,1.1028164625167847
0.47220033407211304,1.2786718606948853,0.6001259684562683,0.9795036315917969
0.5177193284034729,1.1570563316345215,0.7298488616943359,0.9095398783683777
0.5490628480911255,1.0737087726593018,0.6328715085983276,0.8631418347358704
0.5826114416122437,1.0042266845703125,0.767632246017456,0.7752273678779602
0.6068671941757202,0.9421752691268921,0.7147355079650879,0.7274050116539001
0.6163175106048584,0.9022136330604553,0.74055415391922,0.687129557132721
0.6448259353637695,0.8439299464225769,0.8136020302772522,0.6284070611000061
0.6567963361740112,0.7975529432296753,0.8784634470939636,0.5852236747741699
0.68719482421875,0.7574580311775208,0.8973551392555237,0.5453231930732727
0.7092455625534058,0.6961672902107239,0.8129723072052002,0.5242835283279419
0.7197983860969543,0.6902527213096619,0.9363979697227478,0.46546828746795654
0.7347613573074341,0.6512079834938049,0.9590680003166199,0.4700948894023895
0.7470467686653137,0.625133216381073,0.9200251698493958,0.4006679654121399
0.7683099508285522,0.5901350975036621,0.9319899082183838,0.38776588439941406
0.7862655520439148,0.5631663799285889,0.9313601851463318,0.39238405227661133
0.7902031540870667,0.5467252731323242,0.9011334776878357,0.4155910611152649
0.8050086498260498,0.5177711844444275,0.9464735388755798,0.29877835512161255
0.8143014907836914,0.5059869885444641,0.9622166156768799,0.2998969852924347
0.8183965682983398,0.4861343502998352,0.9332493543624878,0.3198511600494385
0.8306819796562195,0.4696677029132843,0.9313601851463318,0.31388983130455017
0.8368247151374817,0.4585320055484772,0.9578085541725159,0.2669599652290344
0.8475350737571716,0.4355507493019104,0.9326196312904358,0.25604844093322754
0.8404473066329956,0.4377214014530182,0.9565491080284119,0.2477608472108841
0.8494250774383545,0.41807207465171814,0.9534004926681519,0.24272280931472778
0.859032928943634,0.4090142548084259,0.9414357542991638,0.21803729236125946
0.8437549471855164,0.4293701946735382,0.9622166156768799,0.22842095792293549
0.859032928943634,0.40097519755363464,0.9477329850196838,0.22309842705726624
0.8672232031822205,0.3861844837665558,0.9590680003166199,0.22961251437664032
0.8758859634399414,0.3783683180809021,0.9502518773078918,0.21877871453762054
0.8686407208442688,0.37727633118629456,0.9332493543624878,0.2302888035774231
0.8724208474159241,0.3735766112804413,0.9590680003166199,0.2736501395702362
0.8758859634399414,0.37209460139274597,0.9508816003799438,0.2063792198896408
0.8867537975311279,0.35165467858314514,0.9578085541725159,0.2126806378364563
0.8823436498641968,0.36175283789634705,0.9489924311637878,0.22922521829605103
0.8837612271308899,0.35087573528289795,0.9584382772445679,0.20588962733745575
0.8842337131500244,0.35123002529144287,0.9659949541091919,0.2053244709968567
0.8922665119171143,0.3407062292098999,0.9596977233886719,0.21969102323055267
0.8869113326072693,0.3325577676296234,0.9420654773712158,0.19453315436840057
0.8979367017745972,0.33036142587661743,0.9401763081550598,0.22343266010284424
0.8880138397216797,0.3380092978477478,0.9540302157402039,0.20210279524326324
0.8911639451980591,0.33325961232185364,0.9578085541725159,0.20289930701255798
0.898566722869873,0.3157569468021393,0.9596977233886719,0.19105209410190582
0.8962041139602661,0.32403114438056946,0.9603274464607239,0.21402834355831146
0.9128996729850769,0.30224162340164185,0.9578085541725159,0.19859255850315094
0.9029768705368042,0.30932530760765076,0.9666246771812439,0.20330923795700073
