accuracy,loss,val_accuracy,val_loss
0.26708561182022095,20.292436599731445,0.4805276393890381,1.5687711238861084
0.2933228611946106,4.068255424499512,0.20288944244384766,1.770014762878418
0.3131186068058014,2.2827937602996826,0.4057788848876953,1.5128860473632812
0.36952081322669983,1.7576719522476196,0.5056532621383667,1.3594235181808472
0.41068342328071594,1.5363333225250244,0.501884400844574,1.2257059812545776
0.4436763525009155,1.3251761198043823,0.570351779460907,1.015213966369629
0.5209740996360779,1.1482566595077515,0.679648220539093,0.8839254975318909
0.5849175453186035,1.0259193181991577,0.6670854091644287,0.7938970327377319
0.6344069242477417,0.9000923037528992,0.8291457295417786,0.6980219483375549
0.674626886844635,0.8238596320152283,0.838567852973938,0.625100314617157
0.712333083152771,0.7578341364860535,0.8121859431266785,0.5954951643943787
0.7304006218910217,0.7134174108505249,0.9013819098472595,0.5050033330917358
0.7448546886444092,0.6597515940666199,0.9315326809883118,0.4812007546424866
0.7646504044532776,0.6166118383407593,0.9145728349685669,0.4066183865070343
0.7899450063705444,0.5547329187393188,0.9566583037376404,0.3554919958114624
0.8067557215690613,0.527346670627594,0.9597989916801453,0.33357787132263184
0.824823260307312,0.4916524291038513,0.9604271650314331,0.29897400736808777
0.8312647342681885,0.4738444685935974,0.9560301303863525,0.32500654458999634
0.8378633260726929,0.4632153809070587,0.9560301303863525,0.28082337975502014
0.8476040959358215,0.4488491117954254,0.9353014826774597,0.2936660647392273
0.8559308648109436,0.42097207903862,0.9535176157951355,0.32028600573539734
0.861901044845581,0.4294049143791199,0.9434673190116882,0.2734212279319763
0.858287513256073,0.4161617159843445,0.9591708779335022,0.24890898168087006
0.8741555213928223,0.3849436640739441,0.9491205811500549,0.2640467584133148
0.8758837580680847,0.3763246238231659,0.963567852973938,0.24322177469730377
0.8760408759117126,0.37470898032188416,0.9390703439712524,0.22745515406131744
0.8774548172950745,0.36862272024154663,0.9685929417610168,0.21757040917873383
0.8859387040138245,0.3618531823158264,0.9692211151123047,0.21414029598236084
0.8851531744003296,0.3488209545612335,0.9685929417610168,0.20796701312065125
0.8856245279312134,0.3402426838874817,0.9629396796226501,0.22347629070281982
0.8936370611190796,0.33403727412223816,0.9673366546630859,0.2045661062002182
0.8862529397010803,0.3640979528427124,0.9541457295417786,0.20355229079723358
0.8986645936965942,0.32139942049980164,0.9447236061096191,0.22184878587722778
0.8985074758529663,0.3297428786754608,0.9629396796226501,0.1952943652868271
0.9005498886108398,0.30896058678627014,0.9723618030548096,0.19908320903778076
0.9076197743415833,0.3058980703353882,0.9591708779335022,0.17664295434951782
0.9016496539115906,0.3169686496257782,0.9535176157951355,0.1867603361606598
0.9041634202003479,0.30739444494247437,0.9685929417610168,0.20072047412395477
0.9021209478378296,0.320066899061203,0.9685929417610168,0.1920613795518875
0.9109190702438354,0.2944818139076233,0.9711055159568787,0.17771731317043304
0.9121759533882141,0.2967003583908081,0.9692211151123047,0.17582225799560547
0.9110761880874634,0.28889191150665283,0.9648241400718689,0.17849618196487427
0.9106048941612244,0.3000844120979309,0.9522613286972046,0.20202884078025818
0.9132757186889648,0.28374361991882324,0.9522613286972046,0.19546788930892944
0.9142183661460876,0.29210132360458374,0.9667085409164429,0.18183080852031708
0.9109190702438354,0.28822633624076843,0.9516331553459167,0.21142104268074036
0.9220738410949707,0.2724422216415405,0.965452253818512,0.16541635990142822
0.9194029569625854,0.2732096314430237,0.9679648280143738,0.20117007195949554
0.9192458987236023,0.2752681374549866,0.9648241400718689,0.2108081430196762
0.9236449599266052,0.26087695360183716,0.9547738432884216,0.19581809639930725
