accuracy,loss,val_accuracy,val_loss
0.4325515627861023,1.411783218383789,0.5607300400733948,1.0669864416122437
0.5663465857505798,1.025375247001648,0.6947765946388245,0.7379359602928162
0.6631512641906738,0.7957428693771362,0.772813081741333,0.6089106202125549
0.7204470038414001,0.673970103263855,0.7407174110412598,0.560508668422699
0.7631040215492249,0.5947740077972412,0.8634361028671265,0.41055557131767273
0.7895482182502747,0.530636191368103,0.8816865682601929,0.3482758104801178
0.8137887716293335,0.4748171865940094,0.8904971480369568,0.33043172955513
0.8271682858467102,0.44683095812797546,0.8993077278137207,0.33882999420166016
0.8397607207298279,0.4200552999973297,0.8854625821113586,0.30659279227256775
0.8586494326591492,0.37299227714538574,0.9018250703811646,0.24141328036785126
0.8702974915504456,0.34271809458732605,0.9433606266975403,0.17630349099636078
0.8745474815368652,0.3242875337600708,0.9364380240440369,0.20322036743164062
0.8906028866767883,0.301116019487381,0.9427312612533569,0.19444040954113007
0.8981583714485168,0.28620055317878723,0.9597231149673462,0.14729918539524078
0.8976861238479614,0.2902286648750305,0.9584644436836243,0.1558929830789566
0.9101212024688721,0.25457245111465454,0.9559471607208252,0.1460788995027542
0.9138989448547363,0.24106061458587646,0.9634990692138672,0.14023153483867645
0.9129545092582703,0.2502369284629822,0.9666457176208496,0.12820753455162048
0.9264914393424988,0.22075173258781433,0.9578351378440857,0.13822826743125916
0.9253895878791809,0.22808940708637238,0.9653870463371277,0.12733812630176544
0.9268062114715576,0.21079052984714508,0.9622403979301453,0.12180443853139877
0.9268062114715576,0.21908769011497498,0.9647576808929443,0.12350359559059143
0.9291673302650452,0.2074929028749466,0.9628697037696838,0.11788098514080048
0.9334172606468201,0.19426022469997406,0.9653870463371277,0.11332875490188599
0.9318432211875916,0.20646661520004272,0.9622403979301453,0.11267846822738647
0.9299543499946594,0.19601492583751678,0.9622403979301453,0.12694214284420013
0.9386116862297058,0.18418486416339874,0.9660163521766663,0.10525093227624893
0.9316858053207397,0.19928207993507385,0.9603524208068848,0.12252316623926163
0.9373524188995361,0.1879180669784546,0.9679043292999268,0.1021646186709404
0.9428616166114807,0.18156707286834717,0.9729389548301697,0.09245825558900833
0.9359357953071594,0.18627022206783295,0.9735682606697083,0.10334883630275726
0.9405005574226379,0.17686480283737183,0.9603524208068848,0.1108752191066742
0.9453801512718201,0.16825005412101746,0.9666457176208496,0.10809136182069778
0.9450653195381165,0.17079362273216248,0.9641283750534058,0.1065545454621315
0.9439634680747986,0.1639736294746399,0.9653870463371277,0.10455085337162018
