accuracy,loss,val_accuracy,val_loss
0.4904829263687134,1.2145130634307861,0.6842767000198364,0.8212517499923706
0.6602171063423157,0.8252870440483093,0.8157232999801636,0.579392671585083
0.7434324622154236,0.6654385328292847,0.8515723347663879,0.4655904769897461
0.7750511169433594,0.5913473963737488,0.8559748530387878,0.4298512935638428
0.8066698312759399,0.5321111083030701,0.8647798895835876,0.3768467307090759
0.8264904618263245,0.4919235110282898,0.8855345845222473,0.33290109038352966
0.8425357937812805,0.45262137055397034,0.9088050127029419,0.29239022731781006
0.8590530157089233,0.4150792360305786,0.9270440340042114,0.26962894201278687
0.873997151851654,0.37626218795776367,0.9150943160057068,0.2423250824213028
0.8765140771865845,0.35934391617774963,0.9295597672462463,0.21905110776424408
0.8909863233566284,0.32468703389167786,0.948427677154541,0.19249582290649414
0.9002674221992493,0.29792651534080505,0.942767322063446,0.18011994659900665
0.9076608419418335,0.2794733941555023,0.9584905505180359,0.1593422293663025
0.9170992374420166,0.2638847529888153,0.9597484469413757,0.1464156210422516
0.9170992374420166,0.2536105811595917,0.9584905505180359,0.14469188451766968
0.9219757914543152,0.23905231058597565,0.9578616619110107,0.140817791223526
0.9229196310043335,0.2373817414045334,0.955974817276001,0.15321065485477448
0.9274815320968628,0.22079743444919586,0.9666666388511658,0.1327546387910843
0.9265376925468445,0.2258511185646057,0.9421383738517761,0.14449839293956757
0.9318861365318298,0.22048404812812805,0.9547169804573059,0.1454540193080902
0.9298411011695862,0.2134944349527359,0.9610062837600708,0.13258890807628632
0.9298411011695862,0.20978546142578125,0.9515722990036011,0.13329721987247467
0.9373918771743774,0.1954837143421173,0.9635220170021057,0.13818298280239105
0.9388076066970825,0.2001855969429016,0.9635220170021057,0.11405791342258453
0.9397514462471008,0.1947728544473648,0.9534591436386108,0.13605667650699615
0.9406952857971191,0.19118927419185638,0.9679245352745056,0.11626427620649338
0.9419537782669067,0.1919565498828888,0.9672955870628357,0.11763544380664825
0.9432122111320496,0.18046115338802338,0.9547169804573059,0.12486328184604645
0.9425829648971558,0.1848345845937729,0.9704402685165405,0.10820133984088898
0.9460437297821045,0.17818768322467804,0.9691823720932007,0.10916346311569214
0.9449425935745239,0.1802436113357544,0.9666666388511658,0.10562299937009811
0.9479314088821411,0.1716683954000473,0.9672955870628357,0.11575731635093689
0.9496617913246155,0.16690854728221893,0.9566037654876709,0.12300606071949005
0.9484033584594727,0.16652964055538177,0.9654088020324707,0.11228229105472565
0.952965259552002,0.15525603294372559,0.9547169804573059,0.1296476125717163
0.9504483342170715,0.1529456377029419,0.9635220170021057,0.10904224961996078
