accuracy,loss,val_accuracy,val_loss
0.47352710366249084,1.3596969842910767,0.6350502371788025,0.9624435305595398
0.6097407937049866,0.9325552582740784,0.6689698696136475,0.7344639301300049
0.6765121817588806,0.7747806906700134,0.80402010679245,0.5761528015136719
0.733071506023407,0.6677519083023071,0.8128140568733215,0.506659984588623
0.7740769982337952,0.5530738830566406,0.8611809015274048,0.39774802327156067
0.8161822557449341,0.4931696355342865,0.8888190984725952,0.32931607961654663
0.8350353240966797,0.43054503202438354,0.8831658363342285,0.2980490028858185
0.8468185663223267,0.4032416045665741,0.9227386713027954,0.2477824091911316
0.8669285178184509,0.3604373633861542,0.9170854091644287,0.22876431047916412
0.8771406412124634,0.33276957273483276,0.9315326809883118,0.19952334463596344
0.8893951177597046,0.30548545718193054,0.9440954923629761,0.18672794103622437
0.9011783003807068,0.2771286368370056,0.9466080665588379,0.1752883642911911
0.9104477763175964,0.26719748973846436,0.9409547448158264,0.17618989944458008
0.9159466028213501,0.24867050349712372,0.9422110319137573,0.15874432027339935
0.9168892502784729,0.23606906831264496,0.9522613286972046,0.14772196114063263
0.9192458987236023,0.23671278357505798,0.9554020166397095,0.14122572541236877
0.9219167232513428,0.23332107067108154,0.9547738432884216,0.1376481056213379
0.9346425533294678,0.2067716121673584,0.9503768682479858,0.14301642775535583
0.929300844669342,0.20720991492271423,0.9585427045822144,0.1339559108018875
0.9297721982002258,0.20778894424438477,0.9541457295417786,0.13829177618026733
0.9311861991882324,0.20074187219142914,0.9522613286972046,0.14045847952365875
0.9369992017745972,0.1876605600118637,0.9516331553459167,0.14240580797195435
0.9368420839309692,0.19124287366867065,0.9510050415992737,0.1396246701478958
0.9391987323760986,0.1866910755634308,0.9566583037376404,0.12631146609783173
0.9437549114227295,0.190063938498497,0.9591708779335022,0.1228354275226593
0.9426551461219788,0.18166525661945343,0.9667085409164429,0.11530028283596039
0.941712498664856,0.17645522952079773,0.9604271650314331,0.12498024851083755
0.945797324180603,0.17469465732574463,0.9591708779335022,0.12648844718933105
0.9445404410362244,0.1816389560699463,0.9390703439712524,0.17803606390953064
0.9429693818092346,0.1776869297027588,0.9616833925247192,0.12040237337350845
0.9472113251686096,0.16623356938362122,0.945351779460907,0.14457818865776062
