accuracy,loss,val_accuracy,val_loss
0.48638439178466797,1.2824941873550415,0.6582756638526917,0.8745446801185608
0.6543365120887756,0.8611430525779724,0.7426053881645203,0.6374377012252808
0.7229655385017395,0.6984124779701233,0.8514789342880249,0.4872932732105255
0.7794742584228516,0.5802543759346008,0.8753933310508728,0.39698120951652527
0.8040295839309692,0.5359419584274292,0.8816865682601929,0.346924364566803
0.8288997411727905,0.4681088328361511,0.8867211937904358,0.329096257686615
0.8490477204322815,0.4281940162181854,0.915040910243988,0.2771263122558594
0.8540846705436707,0.4062117636203766,0.9257394671440125,0.24060043692588806
0.8695104718208313,0.36256277561187744,0.9345500469207764,0.23203088343143463
0.8924917578697205,0.3205423355102539,0.9402139782905579,0.19959482550621033
0.9003620147705078,0.3084472417831421,0.9540591835975647,0.16456618905067444
0.9090193510055542,0.28406834602355957,0.9402139782905579,0.19643959403038025
0.9087045192718506,0.27067744731903076,0.9540591835975647,0.13874228298664093
0.9194081425666809,0.2544519901275635,0.9515418410301208,0.14704924821853638
0.9206674098968506,0.25822243094444275,0.9496538639068604,0.14326852560043335
0.9216118454933167,0.24298104643821716,0.9546884894371033,0.14101095497608185
0.9269636273384094,0.2291213423013687,0.9565764665603638,0.12412498891353607
0.9260191917419434,0.22256146371364594,0.9616110920906067,0.14550837874412537
0.9297969341278076,0.2230379432439804,0.9584644436836243,0.12943397462368011
0.9285377264022827,0.21145708858966827,0.9641283750534058,0.12452801316976547
0.9357783794403076,0.19921384751796722,0.9597231149673462,0.11790335923433304
0.9400283098220825,0.20149189233779907,0.9572057723999023,0.11479449272155762
0.9349913597106934,0.20027588307857513,0.9641283750534058,0.11303583532571793
0.9400283098220825,0.1944463700056076,0.9660163521766663,0.10266027599573135
0.9378246665000916,0.19733622670173645,0.9622403979301453,0.11317676305770874
0.9370376467704773,0.1876610517501831,0.9578351378440857,0.1251138150691986
0.9460097551345825,0.18166372179985046,0.9666457176208496,0.09302910417318344
0.9422320127487183,0.18448740243911743,0.9641283750534058,0.10116274654865265
0.9434912800788879,0.17257855832576752,0.9603524208068848,0.10566382855176926
0.9477412104606628,0.17110762000083923,0.9691630005836487,0.08994362503290176
0.9447504878044128,0.1743699014186859,0.9704216718673706,0.09491189569234848
0.9504171013832092,0.17054243385791779,0.9691630005836487,0.09403814375400543
0.9442782998085022,0.17969705164432526,0.9704216718673706,0.09288839250802994
0.9491578936576843,0.16045711934566498,0.9672750234603882,0.10041593015193939
0.9471116065979004,0.1626988798379898,0.9748269319534302,0.08860505372285843
0.9477412104606628,0.1599242091178894,0.9729389548301697,0.08537361770868301
0.9482134580612183,0.1595207154750824,0.9710509777069092,0.09039770811796188
0.9515189528465271,0.15623876452445984,0.9729389548301697,0.08771251142024994
0.949630081653595,0.14951586723327637,0.9710509777069092,0.08027369529008865
0.955611526966095,0.15051792562007904,0.9723096489906311,0.08861629664897919
0.9521486163139343,0.15134648978710175,0.9729389548301697,0.08274418115615845
0.9530930519104004,0.15536098182201385,0.9773442149162292,0.07969252020120621
0.9538800716400146,0.14099639654159546,0.981120228767395,0.07846204936504364
0.9567133784294128,0.14907196164131165,0.9697923064231873,0.08987658470869064
0.955611526966095,0.14110514521598816,0.9741976261138916,0.07838093489408493
0.9534078240394592,0.14166651666164398,0.9760856032371521,0.08374471217393875
0.9568707942962646,0.14052508771419525,0.9773442149162292,0.07290114462375641
0.9570281505584717,0.13420401513576508,0.9647576808929443,0.1102326288819313
0.9540374875068665,0.14273765683174133,0.9754562377929688,0.0812847763299942
0.9576578140258789,0.13630850613117218,0.9741976261138916,0.0791039764881134
