accuracy,loss,val_accuracy,val_loss
0.24822695553302765,24.525836944580078,0.4076874554157257,3.78670072555542
0.2899921238422394,5.673240661621094,0.44297417998313904,1.4261083602905273
0.31993696093559265,2.3985793590545654,0.4272211790084839,1.3894211053848267
0.3733648657798767,1.623400092124939,0.48267170786857605,1.2460962533950806
0.42001575231552124,1.3699078559875488,0.5689980983734131,1.0965490341186523
0.4964539110660553,1.172196388244629,0.6307498216629028,0.9626184701919556
0.5733648538589478,1.026145577430725,0.729048490524292,0.7359915375709534
0.631205677986145,0.8747481107711792,0.8998109698295593,0.6490835547447205
0.691883385181427,0.7656918168067932,0.9054820537567139,0.5042362213134766
0.7230890393257141,0.7276479005813599,0.9054820537567139,0.4717385172843933
0.7352246046066284,0.6800603270530701,0.946439802646637,0.4212054908275604
0.7585500478744507,0.6382105350494385,0.8052930235862732,0.42366108298301697
0.7705279588699341,0.6171452403068542,0.9458097219467163,0.3626972436904907
0.7892829179763794,0.5831589102745056,0.9521108865737915,0.3424643278121948
0.8039401173591614,0.5555574297904968,0.9527410268783569,0.3260159492492676
0.8067770004272461,0.5233299732208252,0.9508506655693054,0.30688637495040894
0.822852611541748,0.510648787021637,0.9319470524787903,0.311338871717453
0.8271079659461975,0.49667999148368835,0.946439802646637,0.29026299715042114
0.8212766051292419,0.5144136548042297,0.9369880557060242,0.2911515533924103
0.8274231553077698,0.4981246888637543,0.9363579154014587,0.3012644648551941
0.8395587205886841,0.46158626675605774,0.9546313881874084,0.2563202679157257
0.8447596430778503,0.4654048979282379,0.9369880557060242,0.27465373277664185
0.8446020483970642,0.4555943012237549,0.95022052526474,0.25412023067474365
0.8581560254096985,0.42139410972595215,0.9590421915054321,0.235951766371727
0.8543735146522522,0.4256850481033325,0.9451795816421509,0.24312879145145416
0.8617809414863586,0.41147580742836,0.9615626931190491,0.2507462501525879
0.8644602298736572,0.4046694040298462,0.9458097219467163,0.24064764380455017
0.8641449809074402,0.4018787145614624,0.9508506655693054,0.2724008560180664
0.8761229515075684,0.3820760250091553,0.9458097219467163,0.22691652178764343
0.8734436631202698,0.3788112998008728,0.946439802646637,0.22426648437976837
0.8765957355499268,0.3791384994983673,0.9407687187194824,0.22891098260879517
0.8828999400138855,0.36682814359664917,0.9552615284919739,0.21614620089530945
0.8770685791969299,0.37647545337677,0.9609325528144836,0.20645524561405182
0.8898345232009888,0.351326048374176,0.9634530544281006,0.19787009060382843
0.8934594392776489,0.3369356393814087,0.9621928334236145,0.21107631921768188
0.8921985626220703,0.34469982981681824,0.9615626931190491,0.22993770241737366
0.8936170339584351,0.33844831585884094,0.9659735560417175,0.20829391479492188
0.8862096071243286,0.3396545648574829,0.9546313881874084,0.21084073185920715
0.898502767086029,0.3239577114582062,0.960302472114563,0.19636598229408264
0.8981875777244568,0.30949729681015015,0.9262759685516357,0.2689257562160492
0.9000787734985352,0.31611669063568115,0.9527410268783569,0.22762219607830048
0.8931441903114319,0.3342122435569763,0.9527410268783569,0.18814444541931152
0.9055949449539185,0.31141719222068787,0.967863917350769,0.18629798293113708
0.8989755511283875,0.3128201365470886,0.9647132754325867,0.1866900473833084
0.9040189385414124,0.3075456917285919,0.9521108865737915,0.22403132915496826
0.9046493172645569,0.2981695532798767,0.9747952222824097,0.1761804223060608
0.903388500213623,0.30240699648857117,0.960302472114563,0.18409064412117004
0.9026004672050476,0.30699700117111206,0.9527410268783569,0.19843906164169312
0.9071710109710693,0.30228981375694275,0.9621928334236145,0.19641946256160736
0.9084318280220032,0.29186877608299255,0.9710144996643066,0.19510164856910706
